,movieId,title,genres,key,year,n_ratings,mean_rating
22584,22584,"House of Branching Love, The (Haarautuvan rakkauden talo)",Comedy|Drama,"House of Branching Love, The (Haarautuvan rakkauden talo)",2009,3,3.0
22585,22585,Les Feux Arctiques (Arktiset tulet),Documentary|Drama,Les Feux Arctiques (Arktiset tulet),2011,1,3.0
22586,22586,Bachelor Apartment,Comedy|Drama|Romance,Bachelor Apartment,1931,1,3.0
22587,22587,Full Moon High,Comedy|Fantasy|Horror,Full Moon High,1981,1,2.0
22588,22588,Gas,Comedy,Gas,1981,1,1.5
22589,22589,"I, Frankenstein",Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein",2014,86,2.453488372093023
22590,22590,Yu-Gi-Oh!,Animation,Yu-Gi-Oh! (1999),1999,1,1.0
22591,22591,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna),Animation|Fantasy,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna),2010,1,2.0
22592,22592,From the Earth to the Moon,Adventure|Fantasy|Sci-Fi,From the Earth to the Moon (1958),1958,4,3.25
22593,22593,Last Run,Action|Crime|Thriller,Last Run,2001,2,2.5
22594,22594,Generation Kill,Drama|War,Generation Kill,2008,52,3.8173076923076925
22595,22595,Getting In,Comedy|Romance|Thriller,Getting In,1994,3,2.0
22596,22596,Tomorrow Night,Comedy|Drama,Tomorrow Night,1998,3,4.0
22597,22597,Better Living Through Chemistry,Comedy|Drama,Better Living Through Chemistry,2014,27,3.4074074074074074
22598,22598,Snakehead Terror,Action|Horror|Sci-Fi|Thriller,Snakehead Terror,2004,3,1.1666666666666667
22599,22599,Nymphomaniac: Volume I,Drama,Nymphomaniac: Volume I,2013,198,3.585858585858586
22600,22600,Enemy,Mystery|Thriller,Enemy,2013,156,3.3814102564102564
22601,22601,Tapestries of Hope,Documentary,Tapestries of Hope,2009,1,4.0
22602,22602,Headquarters (Päämaja),Drama|War,Headquarters (Päämaja),1970,3,3.5
22603,22603,Xingu,Adventure|Drama,Xingu,2012,3,3.6666666666666665
22604,22604,Adam and Eve (Adão e Eva),Drama,Adam and Eve (Adão e Eva),1995,1,2.5
22605,22605,Temptation (Tentação),Drama|Romance,Temptation (Tentação),1997,1,2.5
22606,22606,Big Bad Wolves,Crime|Thriller,Big Bad Wolves,2013,19,3.1578947368421053
22607,22607,"Strange Little Cat, The (Das merkwürdige Kätzchen)",Comedy|Drama,"Strange Little Cat, The (Das merkwürdige Kätzchen)",2013,4,4.125
22608,22608,William Kunstler: Disturbing the Universe,Documentary,William Kunstler: Disturbing the Universe,2009,2,3.5
22609,22609,Kawasaki's Rose,Drama,Kawasaki's Rose,2009,4,3.125
22610,22610,I Saw the Sun (Günesi gördüm),Drama,I Saw the Sun (Günesi gördüm),2009,1,2.5
22611,22611,Come Live with Me,Comedy|Romance,Come Live with Me,1941,3,3.0
22612,22612,Striking Range,Action|Thriller,Striking Range,2006,1,2.5
22613,22613,Stranger by the Lake (L'inconnu du lac),Drama|Romance,Stranger by the Lake (L'inconnu du lac),2013,25,3.58
22614,22614,Labor Day,Drama|Romance,Labor Day,2013,54,3.361111111111111
22615,22615,Tom at the Farm (Tom à la ferme),Drama,Tom at the Farm (Tom à la ferme),2013,12,3.9583333333333335
22616,22616,Beyond the Walls (Hors les murs),Drama,Beyond the Walls (Hors les murs),2012,4,3.5
22617,22617,"Noordzee, Texas (North Sea Texas)",Drama,"Noordzee, Texas (North Sea Texas)",2011,7,3.2857142857142856
22618,22618,Wonder Woman,Action|Adventure|Animation|Fantasy,Wonder Woman,2009,18,3.138888888888889
22619,22619,Flowers in the Attic,Drama|Mystery|Thriller,Flowers in the Attic (2014),2014,12,3.0
22620,22620,Speedway,Drama|Romance,Speedway (1929),1929,2,3.0
22621,22621,Blackout,Action|Thriller,Blackout (1978),1978,1,2.0
22622,22622,French Fried Vacation 3 (Les bronzés 3: amis pour la vie),Comedy,French Fried Vacation 3 (Les bronzés 3: amis pour la vie),2006,3,1.8333333333333333
22623,22623,The Grave,Comedy|Horror|Thriller,The Grave,1996,1,3.0
22624,22624,Grotesque,Horror,Grotesque,1988,1,1.5
22625,22625,"Hacks (Sink or Swim) (Big Twist, The)",Comedy|Mystery,"Hacks (Sink or Swim) (Big Twist, The)",1997,1,2.0
22626,22626,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet)",Adventure|Children|Drama,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet)",2013,23,3.4782608695652173
22627,22627,Behind Enemy Lines,Action|Thriller,Behind Enemy Lines (1997),1997,2,2.75
22628,22628,Manhunt,Horror|Thriller,Manhunt (2008),2008,1,0.5
22629,22629,The Perils of Gwendoline in the Land of the Yik Yak,Adventure|Romance,The Perils of Gwendoline in the Land of the Yik Yak,1984,3,2.3333333333333335
22630,22630,New Gladiators (I guerrieri dell'anno 2072),Action|Drama|Mystery,New Gladiators (I guerrieri dell'anno 2072),1984,1,2.0
22631,22631,"Prey, The (La proie)",Action|Crime|Thriller,"Prey, The (La proie)",2011,9,2.9444444444444446
22632,22632,The Blank Generation,Musical,The Blank Generation,1976,1,4.5
22633,22633,Scorned,Thriller,Scorned,2013,2,1.0
22634,22634,À propos de Nice,Documentary,À propos de Nice,1930,4,3.125
22635,22635,"Same Love, Same Rain (El mismo amor, la misma lluvia)",Comedy|Drama|Romance,"Same Love, Same Rain (El mismo amor, la misma lluvia)",1999,4,4.25
22636,22636,Harvest (Stadt Land Fluss),Drama|Romance,Harvest (Stadt Land Fluss),2011,4,3.25
22637,22637,"Soul of Bread, The (Ai de mian bao hun)",Comedy|Romance,"Soul of Bread, The (Ai de mian bao hun)",2012,1,1.0
22638,22638,Teen Beach Movie,Children|Musical,Teen Beach Movie,2013,3,2.3333333333333335
22639,22639,Tale of the Mummy,Adventure|Fantasy|Horror,Tale of the Mummy,1998,1,1.5
22640,22640,Asier ETA biok,Documentary,Asier ETA biok,2013,1,3.5
22641,22641,Faithless,Drama,Faithless,1932,1,2.5
22642,22642,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16),Action|Drama,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16),1967,3,3.5
22643,22643,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17),Action|Drama,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17),1967,3,3.3333333333333335
22644,22644,Gamera vs. Guiron,Action|Adventure,Gamera vs. Guiron,1969,2,3.0
22645,22645,Gloria,Comedy|Drama,Gloria (2013),2013,28,3.142857142857143
22646,22646,"I, Cesar (Moi César, 10 ans 1/2, 1m39)",Children|Comedy,"I, Cesar (Moi César, 10 ans 1/2, 1m39)",2003,3,2.8333333333333335
22647,22647,Behind Enemy Lines: Colombia (Behind Enemy Lines 3: Ghost Watch),Action|Thriller|War,Behind Enemy Lines: Colombia (Behind Enemy Lines 3: Ghost Watch),2009,1,2.0
22648,22648,"Bekännelsen (Confession, The)",Thriller,"Bekännelsen (Confession, The)",2001,1,3.5
22649,22649,Best of the Badmen,Western,Best of the Badmen,1951,1,2.5
22650,22650,The Monuments Men,Action|Drama|War,The Monuments Men,2014,283,3.0318021201413425
22651,22651,Just Like a Woman,Drama,Just Like a Woman,2012,3,3.0
22652,22652,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,The Lego Movie,2014,1181,3.7506350550381033
22653,22653,We're Not Dressing,Comedy|Musical,We're Not Dressing,1934,3,2.6666666666666665
22654,22654,Man of the World,Drama|Romance,Man of the World,1931,1,4.0
22655,22655,Aliyah (Alyah),Drama,Aliyah (Alyah),2012,4,3.75
22656,22656,The Road,Crime|Drama|Horror|Thriller,"Road, The (2011)",2011,6,3.0
22657,22657,Dirty Story,Drama,Dirty Story,1984,1,3.0
22658,22658,RoboCop,Action|Crime|Sci-Fi|IMAX,RoboCop (2014),2014,370,2.9594594594594597
22659,22659,Samson and Delilah,Adventure|Drama,Samson and Delilah (1996),1996,2,3.25
22660,22660,The Art of the Steal,Crime,"Art of the Steal, The (2013)",2013,47,3.351063829787234
22661,22661,Rain or Shine,Comedy|Drama|Romance,Rain or Shine,1930,1,3.5
22662,22662,Crave ,Drama|Thriller,Crave ,2012,4,3.125
22663,22663,"Betrayed (True and the Brave, The)",Drama|Romance|Thriller|War,"Betrayed (True and the Brave, The)",1954,2,3.0
22664,22664,Paranoia Agent,Animation|Crime|Drama|Horror|Mystery,Paranoia Agent,2004,26,3.6346153846153846
22665,22665,Cowboy Bebop,Action|Adventure|Animation|Crime|Sci-Fi,Cowboy Bebop,1998,177,4.0423728813559325
22666,22666,Nymphomaniac: Volume II,Drama|Mystery,Nymphomaniac: Volume II,2013,155,3.509677419354839
22667,22667,La Luna,Animation,La Luna,2011,90,3.8777777777777778
22668,22668,"Place in the Sun, A (En plats i solen)",Crime|Drama|Thriller,"Place in the Sun, A (En plats i solen)",2012,2,3.75
22669,22669,A Streetcar Named Desire,Drama,"Streetcar Named Desire, A (1984)",1984,4,3.625
22670,22670,A Streetcar Named Desire,Drama,"Streetcar Named Desire, A (1995)",1995,2,3.5
22671,22671,Monsieur Batignole,Comedy|Drama,Monsieur Batignole,2002,5,3.7
22672,22672,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta),Drama,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta),1971,4,3.375
22673,22673,Loputon Gehennan liekki,Documentary,Loputon Gehennan liekki,2011,7,3.2857142857142856
22674,22674,Tukkijoella,Drama,Tukkijoella,1928,1,4.0
22675,22675,Viper in the Fist,Drama,Viper in the Fist,2004,2,3.5
22676,22676,"Courage of the Eagles, The (Les aiguilles rouges)",Drama,"Courage of the Eagles, The (Les aiguilles rouges)",2006,1,4.0
22677,22677,Bewitched (Alter Ego),Crime|Drama|Film-Noir|Thriller,Bewitched (Alter Ego),1945,1,3.0
22678,22678,Eyjafjallajökull,Comedy,Eyjafjallajökull,2013,3,2.6666666666666665
22679,22679,Métastases,Comedy,Métastases,2012,1,2.0
22680,22680,Hornets' Nest,Action|Drama|War,Hornets' Nest,1970,1,3.0
22681,22681,Evidence,Documentary,Evidence (1995),1995,2,2.25
22682,22682,Schooled: The Price of College Sports,Documentary,Schooled: The Price of College Sports,2013,2,2.25
22683,22683,Knights of Badassdom,Adventure|Comedy|Fantasy,Knights of Badassdom,2013,39,2.91025641025641
22684,22684,The Secret of NIMH 2: Timmy to the Rescue,Adventure|Animation|Children|Musical,The Secret of NIMH 2: Timmy to the Rescue,1998,4,1.75
22685,22685,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None),Crime|Drama|Mystery,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None),1974,3,3.0
22686,22686,Alone (Issiz adam),Drama|Romance,Alone (Issiz adam),2008,1,4.0
22687,22687,"Messenger, The (Ulak)",Fantasy|Mystery,"Messenger, The (Ulak)",2008,1,3.0
22688,22688,Mustalaishurmaaja,Drama|Romance,Mustalaishurmaaja,1929,3,3.5
22689,22689,The Trials of Muhammad Ali,Documentary,The Trials of Muhammad Ali,2013,5,3.0
22690,22690,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu),Drama,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu),2012,2,3.5
22691,22691,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa)",Documentary,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa)",2003,1,2.5
22692,22692,Sabotage,Action|Crime|Drama,Sabotage (2014),2014,49,2.7653061224489797
22693,22693,"Four, The (Si da ming bu)",Action|Crime|Fantasy,"Four, The (Si da ming bu)",2012,7,2.5714285714285716
22694,22694,Hallåhallå,Comedy,Hallåhallå,2014,2,2.5
22695,22695,Don 2,Action|Crime|Mystery|Romance|Thriller,Don 2,2011,3,3.6666666666666665
22696,22696,Pardes,Action|Comedy|Musical|Romance,Pardes,1997,2,4.0
22697,22697,"Father, The (Pedar)",Drama,"Father, The (Pedar)",1996,1,4.0
22698,22698,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",Adventure|Animation|Children|Comedy,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",2012,1,3.0
22699,22699,Quest for a Heart (Röllin sydän),Adventure|Animation|Children|Fantasy|Musical,Quest for a Heart (Röllin sydän),2007,1,0.5
22700,22700,The Wizard of Baghdad,Comedy|Fantasy|Musical,The Wizard of Baghdad,1960,1,3.0
22701,22701,A Certain Kind Of Death,Documentary,A Certain Kind Of Death,2003,2,3.25
22702,22702,The Elephant in the Living Room,Documentary,The Elephant in the Living Room,2010,5,3.3
22703,22703,Ray Harryhausen: Special Effects Titan,Documentary,Ray Harryhausen: Special Effects Titan,2011,3,3.6666666666666665
22704,22704,That Guy... Who Was in That Thing,Documentary,That Guy... Who Was in That Thing,2012,10,3.3
22705,22705,A Long Way Down,Comedy|Drama,A Long Way Down,2014,39,3.3461538461538463
22706,22706,"Three Brothers 2, The (Les trois frères, le retour)",Comedy,"Three Brothers 2, The (Les trois frères, le retour)",2014,1,3.5
22707,22707,Venus in Fur (La Vénus à la fourrure),Drama,Venus in Fur (La Vénus à la fourrure),2013,35,3.7142857142857144
22708,22708,Devil Hunter (El caníbal),Horror,Devil Hunter (El caníbal),1980,1,2.5
22709,22709,Storm Rider,Drama,Storm Rider,2013,1,3.5
22710,22710,Don't Go Breaking My Heart (Daan gyun naam yu),Romance,Don't Go Breaking My Heart (Daan gyun naam yu),2011,1,0.5
22711,22711,S.O.S. Eisberg,Adventure|Drama,S.O.S. Eisberg,1933,1,3.5
22712,22712,Adult World,Comedy,Adult World,2013,26,3.1153846153846154
22713,22713,Date and Switch,Comedy,Date and Switch,2014,11,3.272727272727273
22714,22714,Night on the Galactic Railroad (Ginga-tetsudo no yoru),Animation|Drama,Night on the Galactic Railroad (Ginga-tetsudo no yoru),1985,2,3.75
22715,22715,The Zero Theorem,Drama|Fantasy|Sci-Fi,The Zero Theorem,2013,88,3.102272727272727
22716,22716,Endless Love,Drama|Romance,Endless Love (2014),2014,16,3.4375
22717,22717,Winter's Tale,Drama|Fantasy|Mystery,Winter's Tale,2014,56,3.0625
22718,22718,Me tulemme taas,Comedy|Musical,Me tulemme taas,1953,2,3.0
22719,22719,Cavemen,Comedy|Romance,Cavemen,2013,3,2.6666666666666665
22720,22720,"Station, The (Blutgletscher)",Horror,"Station, The (Blutgletscher)",2013,6,2.6666666666666665
22721,22721,The Theatre Bizarre,Horror,The Theatre Bizarre,2011,9,3.1666666666666665
22722,22722,Agenda: Grinding America Down,Documentary,Agenda: Grinding America Down,2010,2,2.25
22723,22723,The Story of Ruth,Drama,The Story of Ruth,1960,2,3.5
22724,22724,No Nukes,Documentary|Musical,No Nukes,1980,5,3.1
22725,22725,"Super Inframan, The (Zhong guo chao ren)",Action|Fantasy|Sci-Fi,"Super Inframan, The (Zhong guo chao ren)",1975,1,4.0
22726,22726,Fagbug,Documentary,Fagbug,2009,2,3.5
22727,22727,Attila,Action|Horror|Thriller,Attila,2013,1,1.5
22728,22728,Beyond the Law (Beyond the Law - Blue),Comedy|Crime|Drama,Beyond the Law (Beyond the Law - Blue),1968,1,2.0
22729,22729,Beyond Tomorrow (Beyond Christmas),Drama|Fantasy|Romance,Beyond Tomorrow (Beyond Christmas),1940,1,2.5
22730,22730,Bhowani Junction,Adventure|Drama|Romance,Bhowani Junction,1956,2,2.75
22731,22731,Women in Love,Drama,Women in Love (2011),2011,2,3.0
22732,22732,On the Other Side of the Tracks (De l'autre côté du périph),Action|Comedy|Crime,On the Other Side of the Tracks (De l'autre côté du périph),2012,3,2.1666666666666665
22733,22733,Joe,Drama,Joe (2013),2013,57,3.43859649122807
22734,22734,"Journey, The (El viaje)",Drama,"Journey, The (El viaje)",1992,1,4.0
22735,22735,Social Genocide (Memoria del saqueo),Documentary,Social Genocide (Memoria del saqueo),2004,4,3.875
22736,22736,Argentina latente,Documentary,Argentina latente,2007,1,5.0
22737,22737,Jaguar,Documentary,Jaguar,1967,2,3.5
22738,22738,Bickford Shmeckler's Cool Ideas,Comedy|Romance,Bickford Shmeckler's Cool Ideas,2006,1,2.5
22739,22739,Big Bad Wolf,Comedy|Horror,Big Bad Wolf,2006,2,2.25
22740,22740,Big Easy Express,Documentary|Musical,Big Easy Express,2012,1,1.0
22741,22741,Love Story 2050,Adventure|Comedy|Musical|Romance|Sci-Fi,Love Story 2050,2008,4,3.375
22742,22742,The Summit,Documentary,The Summit,2012,14,3.4642857142857144
22743,22743,GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary,GLOW: The Story of the Gorgeous Ladies of Wrestling,2012,4,3.375
22744,22744,This American Journey,Documentary,This American Journey,2013,2,4.0
22745,22745,The African,Adventure|Comedy,The African,1983,1,4.0
22746,22746,Cold Comes the Night,Crime|Drama|Thriller,Cold Comes the Night,2013,10,2.85
22747,22747,Chouchou,Comedy,Chouchou,2003,4,3.625
22748,22748,A Mulher Invisível,Comedy,A Mulher Invisível,2009,2,3.25
22749,22749,Someone Marry Barry,Comedy,Someone Marry Barry,2014,10,2.7
22750,22750,"Painting, The (Tableau, Le)",Animation,"Painting, The (Tableau, Le)",2011,12,3.3333333333333335
22751,22751,Are All Men Pedophiles,Documentary,Are All Men Pedophiles,2013,5,2.6
22752,22752,Climate of Change,Documentary,Climate of Change,2010,1,3.0
22753,22753,Bury My Heart at Wounded Knee,Drama|Western,Bury My Heart at Wounded Knee,2007,10,3.8
22754,22754,The Cutting Edge: Going for the Gold,Comedy|Drama|Romance,The Cutting Edge: Going for the Gold,2006,2,1.75
22755,22755,Meet Me at the Fair,Musical,Meet Me at the Fair,1953,1,2.0
22756,22756,13 Fighting Men,Western,13 Fighting Men,1960,1,0.5
22757,22757,Gerontophilia,Comedy|Romance,Gerontophilia,2013,1,0.5
22758,22758,Mystery (Fu cheng mi shi),Crime|Mystery|Thriller,Mystery (Fu cheng mi shi),2012,1,3.0
22759,22759,"King and the Mockingbird, The (Le roi et l'oiseau)",Animation|Children|Fantasy,"King and the Mockingbird, The (Le roi et l'oiseau)",1980,8,3.4375
22760,22760,11.6,Crime|Drama,11.6,2013,4,3.375
22761,22761,Nightmare Factory,Documentary,Nightmare Factory,2011,5,2.2
22762,22762,Magic & Bird: A Courtship of Rivals,Documentary,Magic & Bird: A Courtship of Rivals,2010,2,4.0
22763,22763,About Last Night,Comedy|Romance,About Last Night,2014,17,3.0588235294117645
22764,22764,The Grand Budapest Hotel,Comedy|Drama,The Grand Budapest Hotel,2014,2230,3.992152466367713
22765,22765,Cuban Fury,Comedy,Cuban Fury,2014,24,3.2083333333333335
22766,22766,Life of a King,Drama,Life of a King,2013,3,3.6666666666666665
22767,22767,"Paimen, piika ja emäntä",Drama,"Paimen, piika ja emäntä",1938,1,0.5
22768,22768,An Oversimplification of Her Beauty,Animation|Comedy|Drama|Romance,An Oversimplification of Her Beauty,2012,5,2.8
22769,22769,Informant,Documentary,Informant,2012,3,3.0
22770,22770,All the Light in the Sky,Drama,All the Light in the Sky,2012,6,3.4166666666666665
22771,22771,"Black Coal, Thin Ice (Bai ri yan huo)",Crime|Drama|Mystery|Thriller,"Black Coal, Thin Ice (Bai ri yan huo)",2014,5,3.4
22772,22772,Jamesy Boy,Crime|Drama,Jamesy Boy,2014,3,3.0
22773,22773,Jailbait,Crime|Drama|Thriller,Jailbait,2014,4,2.625
22774,22774,Bring It On: Fight to the Finish,Comedy,Bring It On: Fight to the Finish,2009,5,3.3
22775,22775,Scott Joplin,Drama,Scott Joplin,1977,2,3.25
22776,22776,Mater and the Ghostlight,Animation|Children|Comedy,Mater and the Ghostlight,2006,20,3.125
22777,22777,Your Friend the Rat,Animation,Your Friend the Rat,2007,15,3.4
22778,22778,Dug's Special Mission,Animation|Children|Comedy,Dug's Special Mission,2009,12,3.4583333333333335
22779,22779,Happy End,Drama,Happy End (2011),2011,2,2.5
22780,22780,Psychosis,Crime|Horror|Mystery,Psychosis,2010,1,2.0
22781,22781,"Almost Man, The (Mer eller mindre mann)",Comedy|Drama,"Almost Man, The (Mer eller mindre mann)",2012,2,3.5
22782,22782,Satanas,Crime|Drama,Satanas,2007,1,4.0
22783,22783,The Education of Mohammad Hussein,Documentary,The Education of Mohammad Hussein,2013,1,3.5
22784,22784,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono),Action|Drama,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono),1963,2,3.0
22785,22785,Rapture (Arrebato),Drama|Horror,Rapture (Arrebato),1980,1,4.0
22786,22786,News from Home,Drama,News from Home,1977,3,3.8333333333333335
22787,22787,Omar,Drama|Romance,Omar,2013,19,3.4473684210526314
22788,22788,Highway,Crime|Drama|Romance,Highway,2014,2,3.5
22789,22789,When Pigs Have Wings,Comedy,When Pigs Have Wings,2011,2,3.75
22790,22790,The Ditchdigger's Daughters,Drama,The Ditchdigger's Daughters,1997,1,4.0
22791,22791,Supercondriaque,Comedy,Supercondriaque,2014,8,2.75
22792,22792,7 Boxes (7 cajas),Action|Thriller,7 Boxes (7 cajas),2012,4,3.125
22793,22793,"Brats, The (Les gamins)",Comedy,"Brats, The (Les gamins)",2013,2,2.25
22794,22794,Grand Piano,Mystery|Thriller,Grand Piano,2013,23,3.0869565217391304
22795,22795,Satan's Sword (Daibosatsu tôge),Action|Drama,Satan's Sword (Daibosatsu tôge),1960,1,3.5
22796,22796,Satan's Sword II (Daibosatsu toge: Ryujin no maki),Action|Drama,Satan's Sword II (Daibosatsu toge: Ryujin no maki),1960,1,3.0
22797,22797,Satan's Sword 3: The Final Chapter (Daibosatsu toge: Kanketsu-hen),Action|Drama,Satan's Sword 3: The Final Chapter (Daibosatsu toge: Kanketsu-hen),1961,1,2.5
22798,22798,The Boob,Comedy|Romance,The Boob,1926,1,2.5
22799,22799,That Awkward Moment,Comedy|Romance,That Awkward Moment,2014,80,2.9375
22800,22800,The Inevitable Defeat of Mister & Pete,Drama,The Inevitable Defeat of Mister & Pete,2013,5,3.6
22801,22801,Interstellar,Sci-Fi|IMAX,Interstellar,2014,1739,4.023864289821737
22802,22802,An Amish Murder,Action|Crime|Drama,An Amish Murder,2013,2,3.5
22803,22803,"Last of the Unjust, The (Dernier des injustes, Le)",Documentary,"Last of the Unjust, The (Dernier des injustes, Le)",2013,4,3.75
22804,22804,Apartment 1303,Horror,Apartment 1303,2007,2,3.0
22805,22805,Apartment 1303 3D,Horror,Apartment 1303 3D,2012,3,1.3333333333333333
22806,22806,Armageddon (Armaguedon),Crime|Thriller,Armageddon (Armaguedon),1977,1,3.0
22807,22807,B.U.S.T.E.D (Everybody Loves Sunshine) (Busted),Crime|Drama,B.U.S.T.E.D (Everybody Loves Sunshine) (Busted),1999,1,2.5
22808,22808,"Woman Always Pays, The (Afgrunden) (Abyss, The)",Drama,"Woman Always Pays, The (Afgrunden) (Abyss, The)",1910,1,4.0
22809,22809,The Gabby Douglas Story,Drama,The Gabby Douglas Story,2014,1,3.0
22810,22810,Everybody Street,Documentary,Everybody Street,2013,2,4.5
22811,22811,The Mark,Drama,The Mark,1961,2,4.0
22812,22812,Bill Maher: Victory Begins at Home,Comedy,Bill Maher: Victory Begins at Home,2003,5,2.3
22813,22813,Bill Maher... But I'm Not Wrong,Comedy,Bill Maher... But I'm Not Wrong,2010,7,2.142857142857143
22814,22814,Bionicle: Mask of Light (Bionicle: Mask of Light - The Movie),Action|Adventure|Animation|Children|Fantasy,Bionicle: Mask of Light (Bionicle: Mask of Light - The Movie),2003,3,2.1666666666666665
22815,22815,Väreitä,Drama,Väreitä,1965,1,2.5
22816,22816,All the Young Men,Drama|War,All the Young Men,1960,1,2.5
22817,22817,3 Days to Kill,Action|Crime|Drama,3 Days to Kill,2014,103,3.0533980582524274
22818,22818,Into the Middle of Nowhere,Adventure|Children|Comedy|Documentary|Drama,Into the Middle of Nowhere,2010,1,5.0
22819,22819,Family Tree (L'arbre et la forêt),Drama,Family Tree (L'arbre et la forêt),2010,2,3.5
22820,22820,Welcome to the Jungle,Comedy,Welcome to the Jungle (2013),2013,14,3.0
22821,22821,Non-Stop,Action|Mystery|Thriller,Non-Stop (2014),2014,345,3.407246376811594
22822,22822,The Look of Love,Comedy|Drama,The Look of Love,2013,6,3.25
22823,22823,Bionicle 2: Legends of Metru Nui,Action|Adventure|Animation|Children|Fantasy,Bionicle 2: Legends of Metru Nui,2004,3,1.8333333333333333
22824,22824,Bionicle 3: Web of Shadows,Action|Adventure|Animation|Children,Bionicle 3: Web of Shadows,2005,3,1.8333333333333333
22825,22825,Wrinkles (Arrugas),Animation|Drama,Wrinkles (Arrugas),2011,12,3.8333333333333335
22826,22826,Vertical Features Remake,Documentary,Vertical Features Remake,1978,3,4.333333333333333
22827,22827,The Art of War III: Retribution,Action|Thriller,The Art of War III: Retribution,2009,1,2.5
22828,22828,"Monster X Strikes Back: Attack the G8 Summit, The (Girara no gyakushû: Tôya-ko Samitto kikiippatsu)",Comedy|Sci-Fi,"Monster X Strikes Back: Attack the G8 Summit, The (Girara no gyakushû: Tôya-ko Samitto kikiippatsu)",2008,1,2.0
22829,22829,In Fear,Thriller,In Fear,2013,16,2.375
22830,22830,One Mile Away,Documentary,One Mile Away,2012,1,3.5
22831,22831,Fire in the Blood,Documentary,Fire in the Blood,2013,1,4.0
22832,22832,Tell Them Anything You Want: A Portrait of Maurice Sendak,Documentary,Tell Them Anything You Want: A Portrait of Maurice Sendak,2009,5,2.9
22833,22833,Love Games,Animation|Drama|Romance,Love Games,2012,1,3.5
22834,22834,Mystery Road,Mystery|Thriller,Mystery Road,2013,11,3.272727272727273
22835,22835,Breathe In,Drama|Romance,Breathe In,2013,10,3.55
22836,22836,"Garden of Words, The (Koto no ha no niwa)",Animation|Romance,"Garden of Words, The (Koto no ha no niwa)",2013,15,3.566666666666667
22837,22837,Pandora's Promise,Documentary,Pandora's Promise,2013,6,3.5833333333333335
22838,22838,"Gentle Breeze in the Village, A (Tennen kokekkô)",Drama,"Gentle Breeze in the Village, A (Tennen kokekkô)",2007,2,3.5
22839,22839,I Don't Want to Be a Man (Ich möchte kein Mann sein),Comedy|Romance,I Don't Want to Be a Man (Ich möchte kein Mann sein),1918,3,3.3333333333333335
22840,22840,Always Leave Them Laughing,Comedy|Drama,Always Leave Them Laughing,1949,1,2.5
22841,22841,Bionicle: The Legend Reborn,Action|Adventure|Animation|Sci-Fi,Bionicle: The Legend Reborn,2009,2,1.75
22842,22842,Bitter Feast,Comedy|Horror|Thriller,Bitter Feast,2010,1,3.5
22843,22843,Messages Deleted,Mystery|Thriller,Messages Deleted,2010,1,3.5
22844,22844,Great Freedom No. 7 (Port of Freedom) (Große Freiheit Nr. 7),Drama|Musical|Romance,Great Freedom No. 7 (Port of Freedom) (Große Freiheit Nr. 7),1944,1,3.5
22845,22845,Shinobi No Mono 3: Resurrection (Shin shinobi no mono),Action|Drama,Shinobi No Mono 3: Resurrection (Shin shinobi no mono),1963,2,2.75
22846,22846,300: Rise of an Empire,Action|Drama|War|IMAX,300: Rise of an Empire,2014,353,2.9008498583569406
22847,22847,The Pill,Comedy|Drama|Romance,The Pill,2011,9,2.7777777777777777
22848,22848,The Adventures of Hajji Baba,Action|Adventure|Romance,The Adventures of Hajji Baba,1954,2,3.25
22849,22849,The Pursuit of Happiness,Drama,The Pursuit of Happiness,1971,3,4.166666666666667
22850,22850,"Sumo Do, Sumo Don't (Shiko funjatta)",Comedy,"Sumo Do, Sumo Don't (Shiko funjatta)",1992,1,3.0
